Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,player_id
1968-69,32.0,NYK,NBA,SG,10.0,,402.0,65.0,163.0,0.399,,,,,,,,37.0,54.0,0.685,,,35.0,27.0,,,,32.0,167.0,0.0,,barnedi01
1969-70,33.0,NYK,NBA,SG,19.0,,714.0,131.0,280.0,0.468,,,,,,,,59.0,76.0,0.776,,,39.0,64.0,,,,64.0,321.0,0.0,,barnedi01
1970-71,34.0,NYK,NBA,SG,12.0,,455.0,95.0,199.0,0.477,,,,,,,,44.0,63.0,0.698,,,38.0,36.0,,,,33.0,234.0,0.0,,barnedi01
1971-72,35.0,NYK,NBA,SG,12.0,,131.0,23.0,49.0,0.469,,,,,,,,5.0,12.0,0.417,,,8.0,10.0,,,,19.0,51.0,0.0,,barnedi01
1972-73,36.0,NYK,NBA,SG,4.0,,17.0,3.0,6.0,0.5,,,,,,,,0.0,0.0,,,,0.0,2.0,,,,5.0,6.0,0.0,,barnedi01
1961-62,23.0,PHW,NBA,PF,12.0,,508.0,89.0,224.0,0.397,,,,,,,,63.0,73.0,0.863,,,138.0,32.0,,,,48.0,241.0,0.0,,meschto01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meschto01
1963-64,25.0,SFW,NBA,SF,12.0,,405.0,80.0,181.0,0.442,,,,,,,,42.0,54.0,0.778,,,87.0,21.0,,,,37.0,202.0,0.0,,meschto01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meschto01
1966-67,28.0,SFW,NBA,PF,15.0,,408.0,79.0,175.0,0.451,,,,,,,,35.0,46.0,0.761,,,119.0,25.0,,,,68.0,193.0,0.0,,meschto01
1988-89,24.0,GSW,NBA,PG,8.0,8.0,270.0,41.0,98.0,0.418,1.0,3.0,0.333,40.0,95.0,0.421,0.423,24.0,28.0,0.857,14.0,19.0,33.0,29.0,13.0,2.0,15.0,31.0,107.0,0.0,,garlawi01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garlawi01
1992-93,28.0,HOU,NBA,PG,12.0,5.0,246.0,30.0,74.0,0.405,0.0,1.0,0.0,30.0,73.0,0.411,0.405,17.0,17.0,1.0,6.0,27.0,33.0,31.0,16.0,0.0,22.0,27.0,77.0,0.0,,garlawi01
2011-12,23.0,MIA,NBA,PG,19.0,0.0,170.0,12.0,37.0,0.324,3.0,12.0,0.25,9.0,25.0,0.36,0.365,7.0,9.0,0.778,1.0,9.0,10.0,12.0,7.0,0.0,5.0,24.0,34.0,0.0,,coleno01
2012-13,24.0,MIA,NBA,PG,21.0,0.0,418.0,49.0,102.0,0.48,17.0,32.0,0.531,32.0,70.0,0.457,0.564,14.0,19.0,0.737,6.0,33.0,39.0,42.0,15.0,2.0,23.0,40.0,129.0,0.0,,coleno01
2013-14,25.0,MIA,NBA,PG,20.0,0.0,404.0,32.0,78.0,0.41,15.0,40.0,0.375,17.0,38.0,0.447,0.506,13.0,15.0,0.867,1.0,21.0,22.0,36.0,9.0,1.0,19.0,34.0,92.0,0.0,,coleno01
2014-15,26.0,NOP,NBA,PG,4.0,0.0,106.0,15.0,36.0,0.417,3.0,14.0,0.214,12.0,22.0,0.545,0.458,2.0,3.0,0.667,1.0,6.0,7.0,7.0,0.0,1.0,8.0,15.0,35.0,0.0,,coleno01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coleno01
2016-17,28.0,OKC,NBA,PG,4.0,0.0,25.0,2.0,8.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,0.313,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,,coleno01
2020-21,24.0,WAS,NBA,SF,2.0,0.0,18.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,,hutchch01
2001-02,26.0,CHH,NBA,SF,9.0,1.0,160.0,27.0,59.0,0.458,0.0,1.0,0.0,27.0,58.0,0.466,0.458,15.0,19.0,0.789,10.0,14.0,24.0,6.0,3.0,0.0,7.0,17.0,69.0,0.0,,nailole01
1972-73,22.0,ATL,NBA,PG,6.0,,123.0,24.0,47.0,0.511,,,,,,,,11.0,16.0,0.688,,,13.0,20.0,,,,13.0,59.0,0.0,,bracest01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bracest01
1974-75,24.0,GSW,NBA,SG,4.0,,14.0,3.0,7.0,0.429,,,,,,,,4.0,4.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,,1.0,10.0,0.0,,bracest01
1972-73,22.0,MIL,NBA,SF,5.0,,18.0,4.0,5.0,0.8,,,,4.0,5.0,0.8,0.8,0.0,0.0,,,,3.0,1.0,,,,2.0,8.0,0.0,,terrych01
1973-74,23.0,SAA,ABA,SF,7.0,,112.0,11.0,24.0,0.458,0.0,0.0,,11.0,24.0,0.458,0.458,4.0,6.0,0.667,10.0,14.0,24.0,7.0,0.0,0.0,3.0,9.0,26.0,0.0,,terrych01
1974-75,24.0,SAA,ABA,SF,5.0,,123.0,12.0,25.0,0.48,0.0,0.0,,12.0,25.0,0.48,0.48,3.0,4.0,0.75,2.0,17.0,19.0,2.0,3.0,1.0,1.0,14.0,27.0,0.0,,terrych01
1975-76,25.0,NYA,ABA,SF,4.0,,23.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,,terrych01
2002-03,24.0,SAS,NBA,SG,24.0,24.0,811.0,108.0,261.0,0.414,38.0,113.0,0.336,70.0,148.0,0.473,0.487,53.0,66.0,0.803,19.0,79.0,98.0,65.0,33.0,9.0,68.0,53.0,307.0,0.0,,jacksst02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksst02
2004-05,26.0,IND,NBA,SF,13.0,13.0,472.0,70.0,178.0,0.393,20.0,63.0,0.317,50.0,115.0,0.435,0.449,49.0,60.0,0.817,7.0,43.0,50.0,29.0,25.0,6.0,34.0,39.0,209.0,0.0,,jacksst02
2005-06,27.0,IND,NBA,SG,6.0,6.0,227.0,30.0,82.0,0.366,6.0,26.0,0.231,24.0,56.0,0.429,0.402,14.0,18.0,0.778,5.0,22.0,27.0,20.0,4.0,1.0,15.0,23.0,80.0,0.0,,jacksst02
2006-07,28.0,GSW,NBA,SF,11.0,11.0,454.0,61.0,161.0,0.379,26.0,72.0,0.361,35.0,89.0,0.393,0.46,71.0,87.0,0.816,6.0,34.0,40.0,40.0,22.0,8.0,41.0,39.0,219.0,0.0,,jacksst02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksst02
2009-10,31.0,CHA,NBA,SG,4.0,4.0,156.0,24.0,67.0,0.358,3.0,18.0,0.167,21.0,49.0,0.429,0.381,21.0,26.0,0.808,6.0,14.0,20.0,15.0,5.0,1.0,17.0,13.0,72.0,0.0,,jacksst02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksst02
2011-12,33.0,SAS,NBA,SF,14.0,0.0,299.0,38.0,71.0,0.535,26.0,43.0,0.605,12.0,28.0,0.429,0.718,14.0,15.0,0.933,5.0,23.0,28.0,24.0,9.0,3.0,18.0,38.0,116.0,0.0,,jacksst02
2013-14,26.0,BRK,NBA,SG,10.0,0.0,124.0,21.0,54.0,0.389,5.0,21.0,0.238,16.0,33.0,0.485,0.435,12.0,18.0,0.667,7.0,12.0,19.0,1.0,2.0,1.0,2.0,4.0,59.0,0.0,,thornma01
1965-66,32.0,BAL,NBA,PF,3.0,,96.0,20.0,34.0,0.588,,,,,,,,1.0,8.0,0.125,,,27.0,4.0,,,,9.0,41.0,0.0,,greenjo01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greenjo01
1967-68,34.0,PHI,NBA,PF,12.0,,219.0,38.0,65.0,0.585,,,,,,,,20.0,43.0,0.465,,,66.0,8.0,,,,19.0,96.0,0.0,,greenjo01
1968-69,35.0,PHI,NBA,PF,5.0,,44.0,9.0,16.0,0.563,,,,,,,,5.0,9.0,0.556,,,14.0,1.0,,,,12.0,23.0,0.0,,greenjo01
1949-50,26.0,TRI,NBA,,3.0,,,4.0,11.0,0.364,,,,,,,,3.0,5.0,0.6,,,,2.0,,,,11.0,11.0,0.0,,gibsode01
1948-49,23.0,STB,BAA,,2.0,,,10.0,29.0,0.345,,,,,,,,2.0,5.0,0.4,,,,2.0,,,,10.0,22.0,0.0,,roberbi01
1986-87,24.0,SEA,NBA,PG,14.0,0.0,208.0,21.0,52.0,0.404,5.0,16.0,0.313,16.0,36.0,0.444,0.452,10.0,10.0,1.0,4.0,12.0,16.0,48.0,15.0,0.0,7.0,21.0,57.0,0.0,,youngda01
1987-88,25.0,SEA,NBA,PG,5.0,0.0,95.0,11.0,21.0,0.524,0.0,3.0,0.0,11.0,18.0,0.611,0.524,10.0,10.0,1.0,3.0,7.0,10.0,19.0,2.0,2.0,7.0,7.0,32.0,0.0,,youngda01
1988-89,26.0,POR,NBA,PG,3.0,1.0,66.0,12.0,26.0,0.462,3.0,8.0,0.375,9.0,18.0,0.5,0.519,1.0,2.0,0.5,2.0,6.0,8.0,12.0,1.0,0.0,2.0,2.0,28.0,0.0,,youngda01
1989-90,27.0,POR,NBA,PG,21.0,0.0,294.0,28.0,72.0,0.389,11.0,29.0,0.379,17.0,43.0,0.395,0.465,19.0,27.0,0.704,11.0,19.0,30.0,32.0,14.0,2.0,17.0,29.0,86.0,0.0,,youngda01
1990-91,28.0,POR,NBA,PG,7.0,0.0,36.0,6.0,11.0,0.545,0.0,1.0,0.0,6.0,10.0,0.6,0.545,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,12.0,0.0,,youngda01
1991-92,29.0,LAC,NBA,PG,3.0,0.0,11.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,,youngda01
1968-69,24.0,LAL,NBA,SG,3.0,,10.0,2.0,5.0,0.4,,,,,,,,0.0,0.0,,,,1.0,0.0,,,,1.0,4.0,0.0,,andercl01
2003-04,24.0,BOS,NBA,SF,4.0,0.0,123.0,16.0,40.0,0.4,4.0,10.0,0.4,12.0,30.0,0.4,0.45,11.0,16.0,0.688,3.0,9.0,12.0,14.0,2.0,0.0,12.0,7.0,47.0,0.0,,davisri01
2004-05,25.0,BOS,NBA,SG,7.0,2.0,240.0,32.0,74.0,0.432,3.0,9.0,0.333,29.0,65.0,0.446,0.453,20.0,26.0,0.769,5.0,20.0,25.0,14.0,9.0,2.0,21.0,23.0,87.0,0.0,,davisri01
1963-64,24.0,BOS,NBA,SG,4.0,,24.0,2.0,6.0,0.333,,,,,,,,3.0,6.0,0.5,,,4.0,1.0,,,,4.0,7.0,0.0,,siegfla01
1964-65,25.0,BOS,NBA,SG,12.0,,163.0,30.0,79.0,0.38,,,,,,,,24.0,28.0,0.857,,,25.0,21.0,,,,25.0,84.0,0.0,,siegfla01
1965-66,26.0,BOS,NBA,PG,17.0,,452.0,81.0,193.0,0.42,,,,,,,,62.0,75.0,0.827,,,42.0,41.0,,,,52.0,224.0,0.0,,siegfla01
1966-67,27.0,BOS,NBA,PG,9.0,,260.0,38.0,102.0,0.373,,,,,,,,35.0,43.0,0.814,,,40.0,44.0,,,,33.0,111.0,0.0,,siegfla01
1967-68,28.0,BOS,NBA,PG,19.0,,535.0,78.0,201.0,0.388,,,,,,,,77.0,85.0,0.906,,,50.0,56.0,,,,75.0,233.0,0.0,,siegfla01
1968-69,29.0,BOS,NBA,PG,18.0,,392.0,72.0,172.0,0.419,,,,,,,,55.0,70.0,0.786,,,38.0,46.0,,,,60.0,199.0,0.0,,siegfla01
1946-47,31.0,PHW,BAA,,8.0,,,1.0,9.0,0.111,,,,,,,,2.0,5.0,0.4,,,,0.0,,,,11.0,4.0,0.0,,guokama01
1946-47,26.0,STB,BAA,,3.0,,,10.0,45.0,0.222,,,,,,,,11.0,15.0,0.733,,,,3.0,,,,7.0,31.0,0.0,,loganjo01
1947-48,27.0,STB,BAA,,5.0,,,17.0,55.0,0.309,,,,,,,,22.0,28.0,0.786,,,,8.0,,,,19.0,56.0,0.0,,loganjo01
1948-49,28.0,STB,BAA,,2.0,,,7.0,23.0,0.304,,,,,,,,6.0,9.0,0.667,,,,8.0,,,,10.0,20.0,0.0,,loganjo01
2013-14,21.0,OKC,NBA,SG,11.0,0.0,100.0,17.0,42.0,0.405,2.0,14.0,0.143,15.0,28.0,0.536,0.429,4.0,4.0,1.0,4.0,12.0,16.0,7.0,7.0,1.0,3.0,8.0,40.0,0.0,,lambje01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lambje01
2015-16,23.0,CHO,NBA,SG,3.0,0.0,12.0,5.0,9.0,0.556,1.0,1.0,1.0,4.0,8.0,0.5,0.611,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,,lambje01
1983-84,22.0,UTA,NBA,PF,11.0,,340.0,50.0,97.0,0.515,0.0,2.0,0.0,50.0,95.0,0.526,0.515,17.0,21.0,0.81,15.0,46.0,61.0,10.0,2.0,11.0,16.0,33.0,117.0,0.0,,baileth01
1984-85,23.0,UTA,NBA,PF,10.0,10.0,375.0,62.0,152.0,0.408,0.0,0.0,,62.0,152.0,0.408,0.408,45.0,55.0,0.818,21.0,71.0,92.0,27.0,5.0,18.0,21.0,30.0,169.0,0.0,,baileth01
1985-86,24.0,UTA,NBA,PF,4.0,4.0,147.0,28.0,77.0,0.364,0.0,1.0,0.0,28.0,76.0,0.368,0.364,8.0,11.0,0.727,11.0,21.0,32.0,13.0,2.0,2.0,5.0,13.0,64.0,0.0,,baileth01
1986-87,25.0,UTA,NBA,PF,5.0,0.0,151.0,30.0,63.0,0.476,0.0,0.0,,30.0,63.0,0.476,0.476,18.0,18.0,1.0,14.0,16.0,30.0,9.0,3.0,6.0,12.0,12.0,78.0,0.0,,baileth01
1987-88,26.0,UTA,NBA,SF,11.0,0.0,449.0,99.0,203.0,0.488,0.0,1.0,0.0,99.0,202.0,0.49,0.488,57.0,68.0,0.838,21.0,42.0,63.0,18.0,6.0,23.0,21.0,32.0,255.0,0.0,,baileth01
1988-89,27.0,UTA,NBA,SF,3.0,2.0,122.0,12.0,34.0,0.353,0.0,0.0,,12.0,34.0,0.353,0.353,12.0,15.0,0.8,10.0,15.0,25.0,3.0,1.0,4.0,9.0,11.0,36.0,0.0,,baileth01
1989-90,28.0,UTA,NBA,SF,5.0,5.0,190.0,43.0,88.0,0.489,0.0,0.0,,43.0,88.0,0.489,0.489,19.0,24.0,0.792,8.0,24.0,32.0,7.0,5.0,6.0,5.0,19.0,105.0,0.0,,baileth01
1990-91,29.0,UTA,NBA,PF,9.0,0.0,228.0,23.0,64.0,0.359,0.0,0.0,,23.0,64.0,0.359,0.359,22.0,25.0,0.88,11.0,21.0,32.0,9.0,3.0,6.0,12.0,27.0,68.0,0.0,,baileth01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baileth01
1998-99,37.0,UTA,NBA,PF,11.0,0.0,115.0,17.0,33.0,0.515,0.0,0.0,,17.0,33.0,0.515,0.515,3.0,4.0,0.75,5.0,10.0,15.0,2.0,3.0,6.0,8.0,19.0,37.0,0.0,,baileth01
2008-09,23.0,ATL,NBA,SG,3.0,0.0,19.0,5.0,13.0,0.385,3.0,6.0,0.5,2.0,7.0,0.286,0.5,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,14.0,0.0,,gardnth01
1975-76,19.0,SAA,ABA,PF,7.0,,73.0,5.0,15.0,0.333,0.0,0.0,,5.0,15.0,0.333,0.333,3.0,6.0,0.5,7.0,15.0,22.0,3.0,3.0,2.0,4.0,15.0,13.0,0.0,,olberma01
1976-77,20.0,SAS,NBA,PF,2.0,,42.0,5.0,9.0,0.556,,,,5.0,9.0,0.556,0.556,3.0,6.0,0.5,2.0,5.0,7.0,2.0,0.0,1.0,,8.0,13.0,0.0,,olberma01
1977-78,21.0,SAS,NBA,PF,6.0,,152.0,25.0,51.0,0.49,,,,25.0,51.0,0.49,0.49,13.0,15.0,0.867,9.0,21.0,30.0,14.0,6.0,6.0,8.0,23.0,63.0,0.0,,olberma01
1978-79,22.0,SAS,NBA,PF,14.0,,359.0,41.0,103.0,0.398,,,,41.0,103.0,0.398,0.398,29.0,37.0,0.784,12.0,57.0,69.0,33.0,12.0,5.0,29.0,53.0,111.0,0.0,,olberma01
1979-80,23.0,SAS,NBA,SF,3.0,,97.0,13.0,23.0,0.565,0.0,0.0,,13.0,23.0,0.565,0.565,3.0,4.0,0.75,5.0,17.0,22.0,11.0,2.0,1.0,3.0,14.0,29.0,0.0,,olberma01
1980-81,24.0,SAS,NBA,SF,7.0,,254.0,58.0,105.0,0.552,1.0,3.0,0.333,57.0,102.0,0.559,0.557,21.0,25.0,0.84,11.0,30.0,41.0,30.0,4.0,0.0,17.0,31.0,138.0,0.0,,olberma01
1981-82,25.0,SAS,NBA,PF,9.0,,328.0,53.0,120.0,0.442,0.0,1.0,0.0,53.0,119.0,0.445,0.442,26.0,31.0,0.839,20.0,38.0,58.0,32.0,9.0,6.0,27.0,39.0,132.0,0.0,,olberma01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olberma01
1983-84,27.0,KCK,NBA,PF,3.0,,60.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,0.4,8.0,14.0,0.571,4.0,11.0,15.0,6.0,0.0,0.0,4.0,6.0,20.0,0.0,,olberma01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olberma01
1985-86,29.0,SAC,NBA,PF,3.0,3.0,74.0,3.0,9.0,0.333,0.0,0.0,,3.0,9.0,0.333,0.333,9.0,12.0,0.75,4.0,9.0,13.0,3.0,2.0,1.0,7.0,9.0,15.0,0.0,,olberma01
1949-50,23.0,INO,NBA,,6.0,,,44.0,74.0,0.595,,,,,,,,49.0,59.0,0.831,,,,12.0,,,,21.0,137.0,0.0,,grozaal01
1950-51,24.0,INO,NBA,,3.0,,,36.0,73.0,0.493,,,,,,,,25.0,33.0,0.758,,,42.0,2.0,,,,14.0,97.0,0.0,,grozaal01
1991-92,26.0,NJN,NBA,SF,4.0,4.0,135.0,32.0,58.0,0.552,4.0,10.0,0.4,28.0,48.0,0.583,0.586,7.0,9.0,0.778,11.0,9.0,20.0,5.0,7.0,7.0,8.0,11.0,75.0,0.0,,morrich01
1992-93,27.0,NJN,NBA,SF,5.0,4.0,163.0,34.0,61.0,0.557,6.0,16.0,0.375,28.0,45.0,0.622,0.607,11.0,12.0,0.917,13.0,19.0,32.0,7.0,8.0,6.0,3.0,8.0,85.0,0.0,,morrich01
1993-94,28.0,NJN,NBA,SF,4.0,3.0,98.0,12.0,43.0,0.279,3.0,20.0,0.15,9.0,23.0,0.391,0.314,10.0,10.0,1.0,11.0,11.0,22.0,7.0,5.0,5.0,6.0,14.0,37.0,0.0,,morrich01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morrich01
1995-96,30.0,UTA,NBA,SG,18.0,13.0,321.0,45.0,106.0,0.425,10.0,37.0,0.27,35.0,69.0,0.507,0.472,12.0,16.0,0.75,24.0,46.0,70.0,19.0,13.0,8.0,14.0,25.0,112.0,0.0,,morrich01
1996-97,31.0,UTA,NBA,SF,20.0,0.0,175.0,20.0,50.0,0.4,8.0,25.0,0.32,12.0,25.0,0.48,0.48,9.0,15.0,0.6,5.0,27.0,32.0,5.0,8.0,3.0,6.0,18.0,57.0,0.0,,morrich01
1997-98,32.0,UTA,NBA,SF,17.0,0.0,240.0,28.0,69.0,0.406,7.0,23.0,0.304,21.0,46.0,0.457,0.457,14.0,20.0,0.7,8.0,39.0,47.0,10.0,5.0,3.0,8.0,38.0,77.0,0.0,,morrich01
1998-99,33.0,PHO,NBA,SF,1.0,0.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,morrich01
1964-65,23.0,BOS,NBA,PF,3.0,,21.0,2.0,7.0,0.286,,,,,,,,7.0,7.0,1.0,,,12.0,1.0,,,,2.0,11.0,0.0,,thompjo01
1965-66,24.0,BOS,NBA,C,3.0,,11.0,1.0,7.0,0.143,,,,,,,,0.0,0.0,,,,4.0,0.0,,,,2.0,2.0,0.0,,thompjo01
2005-06,23.0,PHO,NBA,PF,20.0,20.0,796.0,152.0,289.0,0.526,3.0,7.0,0.429,149.0,282.0,0.528,0.531,67.0,88.0,0.761,39.0,94.0,133.0,104.0,18.0,22.0,55.0,64.0,374.0,0.0,,diawbo01
2006-07,24.0,PHO,NBA,PF,10.0,0.0,235.0,28.0,59.0,0.475,0.0,6.0,0.0,28.0,53.0,0.528,0.475,10.0,15.0,0.667,13.0,19.0,32.0,30.0,7.0,2.0,17.0,18.0,66.0,0.0,,diawbo01
2007-08,25.0,PHO,NBA,PF,5.0,2.0,178.0,35.0,64.0,0.547,0.0,7.0,0.0,35.0,57.0,0.614,0.547,3.0,6.0,0.5,7.0,21.0,28.0,23.0,3.0,4.0,11.0,22.0,73.0,0.0,,diawbo01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diawbo01
2009-10,27.0,CHA,NBA,PF,4.0,4.0,152.0,14.0,28.0,0.5,1.0,9.0,0.111,13.0,19.0,0.684,0.518,1.0,2.0,0.5,7.0,13.0,20.0,16.0,1.0,3.0,12.0,11.0,30.0,0.0,,diawbo01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diawbo01
2011-12,29.0,SAS,NBA,PF,14.0,14.0,346.0,36.0,70.0,0.514,9.0,18.0,0.5,27.0,52.0,0.519,0.579,6.0,8.0,0.75,28.0,45.0,73.0,35.0,11.0,4.0,15.0,29.0,87.0,0.0,,diawbo01
2012-13,30.0,SAS,NBA,PF,16.0,1.0,273.0,24.0,54.0,0.444,5.0,13.0,0.385,19.0,41.0,0.463,0.491,12.0,14.0,0.857,8.0,32.0,40.0,28.0,4.0,3.0,13.0,28.0,65.0,0.0,,diawbo01
2013-14,31.0,SAS,NBA,PF,23.0,3.0,604.0,80.0,160.0,0.5,18.0,45.0,0.4,62.0,115.0,0.539,0.556,33.0,48.0,0.688,25.0,86.0,111.0,78.0,14.0,3.0,29.0,44.0,211.0,0.0,,diawbo01
2014-15,32.0,SAS,NBA,PF,7.0,0.0,198.0,34.0,71.0,0.479,4.0,18.0,0.222,30.0,53.0,0.566,0.507,9.0,13.0,0.692,13.0,30.0,43.0,25.0,5.0,3.0,9.0,24.0,81.0,0.0,,diawbo01
2015-16,33.0,SAS,NBA,PF,9.0,0.0,159.0,21.0,46.0,0.457,2.0,6.0,0.333,19.0,40.0,0.475,0.478,3.0,4.0,0.75,2.0,17.0,19.0,21.0,2.0,4.0,6.0,9.0,47.0,0.0,,diawbo01
2016-17,34.0,UTA,NBA,PF,11.0,9.0,203.0,24.0,48.0,0.5,6.0,14.0,0.429,18.0,34.0,0.529,0.563,9.0,10.0,0.9,3.0,18.0,21.0,22.0,7.0,4.0,14.0,12.0,63.0,0.0,,diawbo01
1978-79,23.0,KCK,NBA,PG,5.0,,96.0,15.0,40.0,0.375,,,,15.0,40.0,0.375,0.375,6.0,7.0,0.857,4.0,3.0,7.0,24.0,5.0,0.0,12.0,5.0,36.0,0.0,,mckinbi01
1979-80,24.0,KCK,NBA,PG,3.0,,34.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,0.4,0.0,0.0,,2.0,1.0,3.0,8.0,0.0,0.0,3.0,2.0,4.0,0.0,,mckinbi01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mckinbi01
1981-82,26.0,DEN,NBA,PG,3.0,,91.0,16.0,27.0,0.593,0.0,1.0,0.0,16.0,26.0,0.615,0.593,10.0,12.0,0.833,2.0,4.0,6.0,10.0,3.0,0.0,5.0,9.0,42.0,0.0,,mckinbi01
1982-83,27.0,DEN,NBA,PG,8.0,,113.0,26.0,46.0,0.565,0.0,0.0,,26.0,46.0,0.565,0.565,10.0,18.0,0.556,5.0,8.0,13.0,18.0,2.0,0.0,7.0,15.0,62.0,0.0,,mckinbi01
1982-83,23.0,POR,NBA,SF,1.0,,1.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,lampje01
1983-84,24.0,POR,NBA,SF,3.0,,19.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,,lampje01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lampje01
1985-86,26.0,SAS,NBA,SF,3.0,0.0,45.0,7.0,18.0,0.389,1.0,3.0,0.333,6.0,15.0,0.4,0.417,0.0,0.0,,1.0,0.0,1.0,7.0,1.0,0.0,4.0,6.0,15.0,0.0,,lampje01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lampje01
1988-89,29.0,LAL,NBA,SF,5.0,0.0,14.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,,lampje01
1990-91,22.0,CHI,NBA,PF,12.0,0.0,72.0,6.0,13.0,0.462,0.0,1.0,0.0,6.0,12.0,0.5,0.462,11.0,20.0,0.55,4.0,16.0,20.0,3.0,1.0,3.0,4.0,15.0,23.0,0.0,,willisc01
1991-92,23.0,CHI,NBA,PF,22.0,0.0,321.0,34.0,70.0,0.486,0.0,1.0,0.0,34.0,69.0,0.493,0.486,20.0,28.0,0.714,33.0,62.0,95.0,7.0,6.0,18.0,15.0,65.0,88.0,0.0,,willisc01
1992-93,24.0,CHI,NBA,PF,19.0,0.0,395.0,44.0,87.0,0.506,0.0,2.0,0.0,44.0,85.0,0.518,0.506,16.0,29.0,0.552,40.0,71.0,111.0,26.0,7.0,17.0,24.0,58.0,104.0,0.0,,willisc01
1993-94,25.0,CHI,NBA,C,10.0,0.0,151.0,24.0,57.0,0.421,0.0,0.0,,24.0,57.0,0.421,0.421,15.0,21.0,0.714,15.0,24.0,39.0,7.0,7.0,3.0,9.0,23.0,63.0,0.0,,willisc01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willisc01
1999-00,31.0,MIL,NBA,C,5.0,0.0,93.0,23.0,36.0,0.639,0.0,0.0,,23.0,36.0,0.639,0.639,5.0,6.0,0.833,9.0,19.0,28.0,2.0,2.0,5.0,4.0,16.0,51.0,0.0,,willisc01
2000-01,32.0,MIL,NBA,C,17.0,17.0,378.0,59.0,120.0,0.492,0.0,0.0,,59.0,120.0,0.492,0.492,16.0,28.0,0.571,45.0,77.0,122.0,12.0,11.0,24.0,12.0,57.0,134.0,0.0,,willisc01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willisc01
2002-03,34.0,PHO,NBA,C,6.0,6.0,83.0,11.0,32.0,0.344,0.0,0.0,,11.0,32.0,0.344,0.344,2.0,2.0,1.0,6.0,9.0,15.0,1.0,4.0,3.0,1.0,17.0,24.0,0.0,,willisc01
