Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,player_id,3P%
2003-04,28.0,MIN,NBA,C,17.0,0.0,222.0,2.8,5.2,0.531,0.0,0.0,2.8,5.2,0.531,0.531,2.1,4.7,0.448,4.5,4.9,9.4,0.3,0.8,0.6,1.1,7.0,7.6,,madsema01,
1983-84,24.0,KCK,NBA,SF,3.0,,107.0,7.1,16.1,0.438,0.7,1.7,6.4,14.5,0.442,0.458,2.4,2.4,1.0,1.3,2.0,3.4,4.0,1.0,0.3,0.7,2.7,17.2,,johnsed03,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnsed03,
1985-86,26.0,SAC,NBA,SF,3.0,1.0,96.0,9.0,20.6,0.436,0.0,1.1,9.0,19.5,0.462,0.436,3.0,3.4,0.889,3.7,4.1,7.9,1.5,1.1,0.4,2.3,2.6,21.0,,johnsed03,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnsed03,
1988-89,29.0,PHO,NBA,SF,12.0,0.0,392.0,7.8,18.9,0.413,1.2,3.5,6.6,15.4,0.429,0.444,2.8,3.6,0.769,2.6,5.4,8.0,2.3,1.1,0.2,1.7,3.8,19.6,,johnsed03,0.342
1989-90,30.0,PHO,NBA,SF,16.0,0.0,337.0,7.7,17.1,0.45,1.6,4.1,6.1,13.0,0.467,0.497,4.0,5.0,0.787,1.6,4.5,6.1,1.8,1.1,0.4,2.1,4.3,20.9,,johnsed03,0.395
1990-91,31.0,SEA,NBA,SG,5.0,5.0,171.0,9.7,18.7,0.517,0.8,3.2,8.8,15.6,0.568,0.539,5.1,6.1,0.828,2.5,1.9,4.4,1.5,1.5,0.2,1.7,2.7,25.3,,johnsed03,0.267
1991-92,32.0,SEA,NBA,SF,9.0,0.0,247.0,9.5,20.0,0.474,0.6,3.2,8.9,16.8,0.53,0.489,4.7,5.0,0.941,1.2,2.8,3.9,1.2,0.4,0.4,2.2,2.8,24.2,,johnsed03,0.182
1992-93,33.0,SEA,NBA,SF,19.0,0.0,382.0,7.7,19.8,0.39,1.1,3.4,6.6,16.4,0.402,0.419,2.7,2.9,0.935,1.6,2.6,4.2,1.6,0.3,0.1,1.8,4.1,19.3,,johnsed03,0.333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnsed03,
1995-96,36.0,IND,NBA,SF,1.0,0.0,9.0,0.0,20.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,johnsed03,0.0
1996-97,37.0,HOU,NBA,SF,16.0,0.0,284.0,6.1,14.8,0.41,1.8,6.0,4.3,8.9,0.486,0.47,2.9,3.0,0.958,1.9,2.7,4.6,1.3,0.6,0.0,0.9,2.2,16.9,,johnsed03,0.298
1997-98,38.0,HOU,NBA,SF,5.0,0.0,89.0,3.6,10.9,0.333,1.2,4.0,2.4,6.9,0.353,0.389,2.8,3.2,0.875,1.6,1.6,3.2,0.4,0.0,0.0,1.2,4.0,11.3,,johnsed03,0.3
1983-84,22.0,KCK,NBA,C,3.0,,93.0,7.0,15.5,0.45,0.0,0.0,7.0,15.5,0.45,0.45,3.5,4.3,0.818,4.3,7.4,11.6,1.5,1.2,1.5,1.9,5.4,17.4,,thompla01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thompla01,
1985-86,24.0,SAC,NBA,C,3.0,3.0,99.0,4.0,11.6,0.344,0.0,0.0,4.0,11.6,0.344,0.344,2.5,4.4,0.583,5.1,7.6,12.7,0.7,0.7,2.2,1.5,2.9,10.5,,thompla01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thompla01,
1989-90,28.0,IND,NBA,C,3.0,0.0,54.0,4.7,10.0,0.467,0.0,0.0,4.7,10.0,0.467,0.467,2.7,2.7,1.0,4.0,6.0,10.0,1.3,0.0,0.7,4.7,8.7,12.0,,thompla01,
1990-91,29.0,IND,NBA,C,5.0,5.0,126.0,5.4,11.1,0.487,0.0,0.0,5.4,11.1,0.487,0.487,2.0,2.0,1.0,1.7,7.1,8.9,2.3,1.1,2.0,2.9,4.3,12.9,,thompla01,
1991-92,30.0,IND,NBA,C,3.0,3.0,63.0,4.0,6.3,0.636,0.0,0.0,4.0,6.3,0.636,0.636,1.1,1.1,1.0,1.1,6.3,7.4,2.3,0.6,2.3,1.7,6.3,9.1,,thompla01,
1992-93,31.0,IND,NBA,C,4.0,0.0,73.0,2.5,7.4,0.333,0.0,0.0,2.5,7.4,0.333,0.333,2.5,3.0,0.833,3.5,3.5,6.9,1.5,1.5,1.0,2.0,4.4,7.4,,thompla01,
1993-94,32.0,IND,NBA,C,7.0,0.0,39.0,3.7,10.2,0.364,0.0,0.0,3.7,10.2,0.364,0.364,1.8,2.8,0.667,2.8,6.5,9.2,4.6,2.8,0.9,3.7,8.3,9.2,,thompla01,
1989-90,22.0,BOS,NBA,PG,3.0,0.0,9.0,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,0.0,0.0,,4.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,8.0,,smithch02,
1970-71,24.0,FLO,ABA,SG,1.0,,2.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,,,36.0,0.0,0.0,,nelsoro01,
1970-71,22.0,MIL,NBA,,5.0,,8.0,0.0,18.0,0.0,,,,,,,0.0,0.0,,,,0.0,4.5,,,,13.5,0.0,,winklma01,
2003-04,27.0,DEN,NBA,C,4.0,0.0,60.0,4.2,7.2,0.583,0.0,0.0,4.2,7.2,0.583,0.583,0.6,1.2,0.5,0.6,4.8,5.4,1.2,1.2,0.6,1.8,8.4,9.0,,elsonfr01,
2004-05,28.0,DEN,NBA,C,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,elsonfr01,
2005-06,29.0,DEN,NBA,C,5.0,2.0,75.0,1.4,2.4,0.6,0.0,0.0,1.4,2.4,0.6,0.6,0.0,0.0,,2.4,2.9,5.3,1.0,1.9,0.0,1.4,6.2,2.9,,elsonfr01,
2006-07,30.0,SAS,NBA,C,20.0,8.0,230.0,4.1,6.9,0.591,0.0,0.2,4.1,6.7,0.605,0.591,2.2,3.1,0.7,3.4,6.3,9.7,0.3,1.3,0.9,3.0,6.4,10.3,,elsonfr01,0.0
2006-07,25.0,UTA,NBA,PF,17.0,17.0,654.0,8.9,16.6,0.536,0.0,0.0,8.9,16.6,0.536,0.536,4.2,5.7,0.738,3.0,8.4,11.4,2.8,0.9,0.3,2.8,2.9,22.0,,boozeca01,
2007-08,26.0,UTA,NBA,PF,12.0,12.0,441.0,6.2,14.9,0.415,0.0,0.0,6.2,14.9,0.415,0.415,3.3,4.6,0.714,3.4,8.6,12.0,2.8,0.5,0.2,2.9,3.8,15.7,,boozeca01,
2008-09,27.0,UTA,NBA,PF,5.0,5.0,186.0,7.4,13.9,0.528,0.0,0.0,7.4,13.9,0.528,0.528,5.2,6.8,0.771,2.3,10.5,12.8,2.1,1.5,0.4,2.9,3.5,19.9,,boozeca01,
2009-10,28.0,UTA,NBA,PF,10.0,10.0,402.0,8.0,15.0,0.53,0.0,0.0,8.0,15.0,0.53,0.53,1.7,3.1,0.543,3.0,8.9,11.8,2.7,0.4,0.6,2.1,3.4,17.6,,boozeca01,
2010-11,29.0,CHI,NBA,C,16.0,16.0,507.0,5.5,12.6,0.433,0.0,0.1,5.5,12.6,0.435,0.433,3.4,4.3,0.8,2.8,8.2,11.0,2.0,0.6,0.5,2.0,3.5,14.3,,boozeca01,0.0
2011-12,30.0,CHI,NBA,PF,6.0,6.0,200.0,6.8,16.2,0.422,0.0,0.0,6.8,16.2,0.422,0.422,0.9,1.3,0.714,1.8,8.8,10.6,3.2,0.9,0.4,4.1,3.6,14.6,,boozeca01,
2012-13,31.0,CHI,NBA,PF,12.0,12.0,431.0,6.9,14.0,0.494,0.0,0.1,6.9,13.9,0.497,0.494,2.6,3.8,0.689,2.9,6.7,9.6,1.5,0.8,0.1,2.4,3.0,16.5,,boozeca01,0.0
2013-14,32.0,CHI,NBA,PF,5.0,5.0,121.0,6.0,14.0,0.426,0.0,0.0,6.0,14.0,0.426,0.426,2.4,2.7,0.889,2.4,9.2,11.6,1.5,0.3,0.0,2.1,3.9,14.3,,boozeca01,
1984-85,23.0,MIL,NBA,SF,3.0,0.0,34.0,5.3,12.7,0.417,0.0,2.1,5.3,10.6,0.5,0.417,3.2,5.3,0.6,1.1,4.2,5.3,2.1,4.2,1.1,4.2,3.2,13.8,,thomppa01,0.0
1998-99,21.0,MIL,NBA,C,3.0,1.0,45.0,5.6,7.2,0.778,0.0,0.0,5.6,7.2,0.778,0.778,1.6,3.2,0.5,4.8,4.8,9.6,1.6,1.6,3.2,3.2,12.0,12.8,,traylro01,
1999-00,22.0,MIL,NBA,PF,1.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,9.0,9.0,18.0,9.0,0.0,9.0,0.0,18.0,0.0,,traylro01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traylro01,
2001-02,24.0,CHH,NBA,PF,8.0,0.0,62.0,4.1,11.6,0.35,0.0,0.6,4.1,11.0,0.368,0.35,2.3,3.5,0.667,2.3,7.0,9.3,1.7,1.2,1.2,2.3,8.7,10.5,,traylro01,0.0
2002-03,25.0,NOH,NBA,C,6.0,0.0,94.0,3.8,8.4,0.455,0.0,0.0,3.8,8.4,0.455,0.455,0.4,1.5,0.25,4.2,7.3,11.5,1.5,1.1,1.9,2.3,6.5,8.0,,traylro01,
2003-04,26.0,NOH,NBA,C,4.0,0.0,40.0,3.6,8.1,0.444,0.0,0.0,3.6,8.1,0.444,0.444,1.8,2.7,0.667,0.9,8.1,9.0,0.9,2.7,0.9,1.8,7.2,9.0,,traylro01,
1983-84,22.0,WSB,NBA,SG,4.0,,71.0,6.1,13.2,0.462,0.0,0.5,6.1,12.7,0.48,0.462,0.0,0.0,,1.0,1.5,2.5,1.0,0.5,0.0,1.5,3.0,12.2,,malonje01,0.0
1984-85,23.0,WSB,NBA,SG,4.0,4.0,126.0,7.7,16.0,0.482,0.3,0.9,7.4,15.1,0.491,0.491,2.9,3.7,0.769,0.9,0.9,1.7,2.3,1.4,0.0,1.1,4.0,18.6,,malonje01,0.333
1985-86,24.0,WSB,NBA,SG,5.0,5.0,197.0,7.7,18.8,0.408,0.0,0.4,7.7,18.5,0.416,0.408,4.8,5.3,0.897,0.7,2.2,2.9,3.1,1.3,0.5,2.0,2.4,20.1,,malonje01,0.0
1986-87,25.0,WSB,NBA,SG,3.0,3.0,105.0,5.8,15.8,0.37,0.0,0.0,5.8,15.8,0.37,0.37,3.8,3.8,1.0,0.3,2.1,2.4,3.1,0.3,0.0,3.8,2.7,15.4,,malonje01,
1987-88,26.0,WSB,NBA,SG,5.0,5.0,199.0,9.0,17.5,0.515,0.0,0.2,9.0,17.4,0.521,0.515,5.1,6.7,0.757,0.5,2.5,3.1,2.0,0.9,0.9,2.5,2.9,23.2,,malonje01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,malonje01,
1990-91,29.0,UTA,NBA,SG,9.0,9.0,351.0,7.3,14.8,0.493,0.0,0.2,7.3,14.6,0.5,0.493,4.5,4.9,0.917,0.7,2.9,3.6,3.0,0.9,0.1,1.2,2.3,19.1,,malonje01,0.0
1991-92,30.0,UTA,NBA,SG,16.0,16.0,610.0,7.9,16.2,0.487,0.1,0.2,7.8,16.1,0.489,0.489,3.7,4.2,0.861,0.7,1.6,2.3,1.8,0.5,0.1,1.5,1.9,19.5,,malonje01,0.333
1992-93,31.0,UTA,NBA,SG,5.0,5.0,150.0,7.0,15.6,0.446,0.0,0.0,7.0,15.6,0.446,0.446,2.2,3.1,0.692,0.7,3.1,3.8,0.7,0.7,0.2,2.2,2.6,16.1,,malonje01,
2003-04,23.0,MEM,NBA,PF,4.0,4.0,134.0,7.5,13.2,0.571,0.0,0.0,7.5,13.2,0.571,0.571,4.8,5.4,0.9,1.1,4.3,5.4,2.7,1.1,1.6,1.3,2.7,19.9,,gasolpa01,
2004-05,24.0,MEM,NBA,PF,4.0,4.0,133.0,10.6,21.7,0.488,0.3,0.3,10.3,21.4,0.481,0.494,1.6,3.2,0.5,4.1,4.1,8.1,2.7,0.5,1.9,1.9,3.2,23.0,,gasolpa01,1.0
2005-06,25.0,MEM,NBA,PF,4.0,4.0,158.0,6.6,15.3,0.433,0.0,0.2,6.6,15.0,0.439,0.433,5.2,6.8,0.767,0.9,5.2,6.2,2.7,0.5,1.1,2.5,2.5,18.5,,gasolpa01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gasolpa01,
2007-08,27.0,LAL,NBA,C,21.0,21.0,836.0,6.1,11.5,0.53,0.0,0.0,6.1,11.5,0.53,0.53,3.1,4.5,0.692,2.4,6.0,8.4,3.6,0.5,1.7,1.9,2.6,15.2,,gasolpa01,
2008-09,28.0,LAL,NBA,C,23.0,23.0,931.0,6.2,10.7,0.58,0.0,0.0,6.2,10.7,0.58,0.58,3.9,5.4,0.714,2.6,7.0,9.6,2.2,0.7,1.7,1.7,2.7,16.2,,gasolpa01,
2009-10,29.0,LAL,NBA,C,23.0,23.0,913.0,6.5,12.1,0.539,0.0,0.1,6.5,11.9,0.545,0.539,4.7,6.2,0.759,3.6,6.4,10.1,3.2,0.4,1.9,1.7,2.5,17.7,,gasolpa01,0.0
2010-11,30.0,LAL,NBA,C,10.0,10.0,358.0,4.7,11.3,0.42,0.1,0.2,4.6,11.1,0.418,0.424,3.6,4.5,0.8,3.2,4.6,7.8,3.8,0.4,1.7,1.7,3.3,13.2,,gasolpa01,0.5
2011-12,31.0,LAL,NBA,PF,12.0,12.0,444.0,5.0,11.6,0.434,0.2,0.4,4.9,11.2,0.435,0.441,1.9,2.4,0.828,3.1,6.2,9.2,3.6,0.5,2.0,1.6,2.9,12.2,,gasolpa01,0.4
2012-13,32.0,LAL,NBA,PF,4.0,4.0,146.0,6.2,12.8,0.481,0.0,0.0,6.2,12.8,0.481,0.481,1.5,2.7,0.545,1.7,9.6,11.3,6.4,0.5,0.7,3.2,1.0,13.8,,gasolpa01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gasolpa01,
2014-15,34.0,CHI,NBA,PF,10.0,10.0,317.0,6.4,13.1,0.487,0.0,0.5,6.4,12.6,0.505,0.487,3.6,4.8,0.762,1.9,8.7,10.7,3.5,0.6,2.4,2.4,2.0,16.4,,gasolpa01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gasolpa01,
2016-17,36.0,SAS,NBA,C,16.0,7.0,365.0,4.9,11.2,0.439,0.6,1.8,4.3,9.5,0.458,0.465,1.7,2.4,0.708,3.8,7.4,11.2,3.1,0.7,1.5,1.8,3.5,12.1,,gasolpa01,0.333
2017-18,37.0,SAS,NBA,C,5.0,0.0,90.0,4.0,8.0,0.5,0.4,1.2,3.6,6.8,0.529,0.525,3.6,4.0,0.9,0.8,8.8,9.6,5.6,0.0,0.4,2.4,2.0,12.0,,gasolpa01,0.333
1969-70,22.0,LAL,NBA,C,9.0,,61.0,4.7,10.6,0.444,,,,,,,3.5,5.9,0.6,,,9.4,0.0,,,,7.7,13.0,,roberri01,
1970-71,23.0,LAL,NBA,C,9.0,,93.0,3.9,11.2,0.345,,,,,,,1.5,2.7,0.571,,,10.1,1.5,,,,5.4,9.3,,roberri01,
1966-67,24.0,LAL,NBA,C,1.0,,1.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,finkeha01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,finkeha01,
1968-69,26.0,SDR,NBA,C,2.0,,12.0,0.0,9.0,0.0,,,,,,,0.0,0.0,,,,21.0,0.0,,,,9.0,0.0,,finkeha01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,finkeha01,
1971-72,29.0,BOS,NBA,C,8.0,,68.0,5.3,11.6,0.455,,,,,,,0.0,0.0,,,,12.7,1.6,,,,5.8,10.6,,finkeha01,
1972-73,30.0,BOS,NBA,C,7.0,,23.0,9.4,14.1,0.667,,,,,,,0.0,0.0,,,,9.4,4.7,,,,6.3,18.8,,finkeha01,
1973-74,31.0,BOS,NBA,C,8.0,,46.0,6.3,14.1,0.444,,,,,,,0.8,0.8,1.0,3.9,3.9,7.8,2.3,0.8,0.0,,7.0,13.3,,finkeha01,
1974-75,32.0,BOS,NBA,C,7.0,,25.0,4.3,10.1,0.429,,,,,,,4.3,7.2,0.6,4.3,4.3,8.6,5.8,0.0,0.0,,2.9,13.0,,finkeha01,
2019-20,25.0,LAL,NBA,PG,21.0,1.0,510.0,3.4,8.0,0.425,1.2,4.3,2.2,3.7,0.596,0.5,1.7,2.1,0.8,1.1,2.3,3.4,4.2,1.6,0.8,2.2,3.9,9.7,,carusal01,0.279
2020-21,26.0,LAL,NBA,PG,6.0,0.0,121.0,4.2,11.3,0.368,1.5,5.1,2.7,6.2,0.429,0.434,0.6,0.6,1.0,0.6,1.8,2.4,0.9,0.3,1.2,2.1,3.6,10.4,,carusal01,0.294
2021-22,27.0,CHI,NBA,SG,4.0,4.0,113.0,2.9,7.3,0.391,2.2,5.7,0.6,1.6,0.4,0.543,0.0,0.0,,0.6,2.9,3.5,5.4,1.6,1.3,0.3,3.5,8.0,,carusal01,0.389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carusal01,
2024-25,30.0,OKC,NBA,SG,16.0,0.0,360.0,4.9,10.7,0.458,2.7,6.5,2.2,4.2,0.524,0.584,1.6,2.1,0.762,0.8,2.9,3.7,4.0,2.8,0.7,1.1,4.2,14.1,,carusal01,0.415
2018-19,25.0,BRK,NBA,SG,5.0,0.0,79.0,0.9,4.6,0.2,0.0,3.2,0.9,1.4,0.667,0.2,1.4,2.7,0.5,0.9,3.6,4.6,1.4,1.4,0.5,1.4,4.6,3.2,,grahatr01,0.0
2009-10,23.0,UTA,NBA,PG,5.0,0.0,7.0,25.7,30.9,0.833,5.1,5.1,20.6,25.7,0.8,0.917,0.0,10.3,0.0,5.1,5.1,10.3,0.0,0.0,0.0,0.0,5.1,56.6,,gainesu01,1.0
1974-75,23.0,DNA,ABA,C,13.0,,487.0,8.3,16.7,0.496,0.0,0.1,8.3,16.6,0.498,0.496,3.9,4.4,0.883,4.0,5.0,8.9,1.0,0.7,1.6,2.0,3.8,20.5,,greenmi01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greenmi01,
1977-78,26.0,SAS,NBA,C,6.0,,174.0,5.8,12.0,0.483,,,0.0,0.0,0.483,0.483,1.9,2.1,0.9,3.5,5.6,9.1,2.3,1.0,3.3,1.7,4.3,13.4,,greenmi01,
1978-79,27.0,SAS,NBA,C,14.0,,350.0,4.9,11.7,0.421,,,0.0,0.0,0.421,0.421,1.4,2.2,0.667,3.6,3.9,7.5,1.1,1.3,3.7,1.9,6.1,11.3,,greenmi01,
1952-53,25.0,BOS,NBA,,4.0,,45.0,2.4,11.2,0.214,,,,,,,2.4,4.0,0.6,,,5.6,1.6,,,,11.2,7.2,,mahonmo01,
1984-85,23.0,CLE,NBA,PF,4.0,4.0,120.0,7.8,14.4,0.542,0.0,0.0,7.8,14.4,0.542,0.542,4.5,6.9,0.652,3.0,6.0,9.0,0.9,0.9,2.7,2.4,5.4,20.1,,hinsoro01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hinsoro01,
1986-87,25.0,PHI,NBA,SF,5.0,0.0,159.0,7.0,11.8,0.596,0.0,0.0,7.0,11.8,0.596,0.596,5.4,8.6,0.632,1.4,3.8,5.2,0.7,0.9,2.3,0.5,4.1,19.5,,hinsoro01,
2013-14,23.0,GSW,NBA,C,3.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.5,13.5,18.0,0.0,0.0,0.0,0.0,9.0,0.0,,kuzmiog01,
1998-99,21.0,LAL,NBA,PG,3.0,0.0,33.0,7.6,18.5,0.412,0.0,2.2,7.6,16.4,0.467,0.412,0.0,0.0,,0.0,2.2,2.2,6.5,2.2,0.0,4.4,4.4,15.3,,luety01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luety01,
2000-01,23.0,LAL,NBA,PG,15.0,0.0,131.0,2.7,8.0,0.345,1.4,3.6,1.4,4.4,0.313,0.431,1.1,1.4,0.8,0.3,2.5,2.7,2.7,3.3,0.3,2.2,3.0,8.0,,luety01,0.385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luety01,
2007-08,30.0,DAL,NBA,PG,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,,luety01,
2008-09,31.0,ORL,NBA,PG,1.0,0.0,4.0,18.0,18.0,1.0,9.0,9.0,9.0,9.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,luety01,1.0
1995-96,25.0,MIA,NBA,SG,3.0,0.0,60.0,5.4,10.8,0.5,2.4,6.0,3.0,4.8,0.625,0.611,1.8,1.8,1.0,0.6,0.0,0.6,2.4,0.6,0.0,1.8,4.8,15.0,,danilsa01,0.4
1951-52,25.0,PHW,NBA,SF,3.0,,18.0,2.0,4.0,0.5,,,,,,,4.0,4.0,1.0,,,6.0,2.0,,,,12.0,8.0,,paytome01,
1952-53,26.0,INO,NBA,SF,2.0,,36.0,7.0,17.0,0.412,,,,,,,7.0,8.0,0.875,,,6.0,0.0,,,,7.0,21.0,,paytome01,
1961-62,24.0,CIN,NBA,PF,4.0,,143.0,8.1,14.3,0.561,,,,,,,2.3,3.0,0.75,,,10.6,0.8,,,,4.0,18.4,,boozebo01,
1962-63,25.0,CIN,NBA,PF,12.0,,381.0,5.4,13.0,0.413,,,,,,,4.3,6.0,0.714,,,9.1,1.7,,,,4.2,15.0,,boozebo01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boozebo01,
1965-66,28.0,LAL,NBA,PF,10.0,,181.0,5.2,12.9,0.4,,,,,,,3.0,4.0,0.75,,,9.9,1.4,,,,4.0,13.3,,boozebo01,
1966-67,29.0,CHI,NBA,PF,3.0,,105.0,8.2,13.0,0.632,,,,,,,3.8,4.8,0.786,,,12.0,0.3,,,,2.7,20.2,,boozebo01,
1967-68,30.0,CHI,NBA,PF,5.0,,190.0,6.3,13.8,0.452,,,,,,,5.3,7.2,0.737,,,8.3,2.3,,,,2.5,17.8,,boozebo01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boozebo01,
1970-71,33.0,MIL,NBA,PF,14.0,,283.0,5.2,10.8,0.482,,,,,,,2.8,3.7,0.759,,,9.4,2.2,,,,4.5,13.2,,boozebo01,
1984-85,23.0,PHO,NBA,C,2.0,0.0,34.0,3.2,5.3,0.6,0.0,0.0,3.2,5.3,0.6,0.6,6.4,6.4,1.0,1.1,2.1,3.2,3.2,0.0,3.2,3.2,4.2,12.7,,jonesch02,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonesch02,
1987-88,26.0,POR,NBA,PF,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,jonesch02,
2011-12,24.0,DEN,NBA,C,7.0,0.0,181.0,4.6,10.5,0.434,0.0,0.0,4.6,10.5,0.434,0.434,2.8,5.2,0.538,4.6,8.8,13.3,1.0,1.0,4.4,0.8,4.2,11.9,,mcgeeja01,
2012-13,25.0,DEN,NBA,C,6.0,2.0,112.0,5.8,10.0,0.581,0.0,0.0,5.8,10.0,0.581,0.581,2.3,5.8,0.389,5.5,4.5,10.0,0.0,1.3,1.9,3.5,5.5,13.8,,mcgeeja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcgeeja01,
2015-16,28.0,DAL,NBA,C,2.0,0.0,14.0,2.6,5.1,0.5,0.0,0.0,2.6,5.1,0.5,0.5,5.1,15.4,0.333,5.1,2.6,7.7,0.0,2.6,0.0,7.7,7.7,10.3,,mcgeeja01,
2016-17,29.0,GSW,NBA,C,16.0,1.0,149.0,9.9,13.5,0.732,0.0,0.0,9.9,13.5,0.732,0.732,3.1,4.3,0.722,5.3,6.3,11.6,1.0,0.5,3.6,1.9,7.5,23.0,,mcgeeja01,
2017-18,30.0,GSW,NBA,C,13.0,9.0,158.0,8.9,13.2,0.672,0.0,0.2,8.9,13.0,0.684,0.672,1.4,2.1,0.667,3.6,5.9,9.6,0.9,0.7,2.5,1.1,4.6,19.1,,mcgeeja01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcgeeja01,
2019-20,32.0,LAL,NBA,C,14.0,11.0,135.0,5.3,8.5,0.625,0.0,0.5,5.3,8.0,0.667,0.625,0.3,0.5,0.5,4.3,7.5,11.7,1.9,0.5,2.7,2.4,5.9,10.9,,mcgeeja01,0.0
2020-21,33.0,DEN,NBA,C,4.0,0.0,34.0,3.2,10.6,0.3,0.0,2.1,3.2,8.5,0.375,0.3,2.1,6.4,0.333,3.2,9.5,12.7,3.2,1.1,5.3,1.1,4.2,8.5,,mcgeeja01,0.0
2021-22,34.0,PHO,NBA,C,12.0,0.0,133.0,9.5,13.5,0.7,0.0,0.3,9.5,13.3,0.714,0.7,3.0,3.5,0.846,4.3,8.7,13.0,1.9,0.8,1.4,2.4,7.3,21.9,,mcgeeja01,0.0
1986-87,22.0,IND,NBA,SF,4.0,4.0,159.0,8.6,16.8,0.514,0.5,1.8,8.2,14.9,0.545,0.527,6.8,8.8,0.769,1.4,6.1,7.5,4.5,1.1,0.5,3.4,3.2,24.5,,persoch01,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,persoch01,
1989-90,25.0,IND,NBA,SF,3.0,3.0,123.0,5.0,13.2,0.378,0.3,2.9,4.7,10.2,0.457,0.389,1.5,3.5,0.417,1.8,4.1,5.9,3.5,0.3,0.0,1.2,3.2,11.7,,persoch01,0.1
1990-91,26.0,IND,NBA,SF,5.0,5.0,192.0,9.0,16.9,0.533,3.2,5.8,5.8,11.1,0.525,0.628,3.2,3.9,0.81,0.6,4.7,5.2,3.0,0.9,0.0,2.3,2.8,24.4,,persoch01,0.548
1991-92,27.0,IND,NBA,SF,3.0,3.0,118.0,5.8,14.3,0.404,1.5,4.6,4.3,9.8,0.438,0.457,2.4,3.7,0.667,0.3,2.4,2.7,2.1,0.6,0.0,1.8,3.4,15.6,,persoch01,0.333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,persoch01,
1994-95,30.0,SAS,NBA,SF,15.0,0.0,258.0,3.8,10.7,0.351,1.8,6.3,2.0,4.5,0.438,0.435,1.1,1.5,0.727,0.3,3.5,3.8,1.1,0.6,1.0,0.8,3.1,10.5,,persoch01,0.289
1995-96,31.0,SAS,NBA,SF,10.0,0.0,284.0,5.2,9.8,0.532,3.2,6.0,2.0,3.8,0.533,0.695,1.8,2.2,0.824,0.6,4.4,5.1,2.0,0.3,0.4,1.4,4.1,15.3,,persoch01,0.532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,persoch01,
